,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
8212,8213,2022-12-21,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10001272,3,15.5,294.5,85405.0
8213,8214,2023-03-29,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,OFF-BI-10001116,4,0.2,9.8,98.0
8214,8215,2023-05-13,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,OFF-PA-10004665,1,0.3,9.7,97.0
8215,8216,2023-09-23,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,OFF-BI-10004506,1,0.0,0.0,0.0
8216,8217,2023-09-05,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,OFF-BI-10001982,2,0.0,0.0,0.0
8217,8218,2023-09-03,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,OFF-FA-10002676,3,0.0,0.0,0.0
8218,8219,2022-01-26,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10000758,3,0.6,29.4,882.0
8219,8220,2022-11-21,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Labels,OFF-LA-10002271,2,0.0,0.0,0.0
8220,8221,2023-12-05,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10002609,3,0.0,0.0,0.0
8221,8222,2023-07-01,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,OFF-FA-10000254,4,0.8,19.2,384.0
8222,8223,2022-06-15,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,OFF-ST-10000321,2,0.5,9.5,95.0
8223,8224,2023-07-24,Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,OFF-PA-10000241,6,5.7,184.3,31331.000000000004
8224,8225,2023-07-31,Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,OFF-PA-10004782,2,0.3,9.7,97.0
8225,8226,2023-09-18,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10004243,10,7.6000000000000005,182.4,27360.0
8226,8227,2023-05-26,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10001033,1,0.8,39.2,1568.0
8227,8228,2023-01-23,Second Class,Home Office,United States,Troy,New York,12180,East,Furniture,Furnishings,FUR-FU-10000723,2,3.2,76.8,5376.0
8228,8229,2022-10-09,Second Class,Home Office,United States,Troy,New York,12180,East,Office Supplies,Storage,OFF-ST-10003455,2,1.2,28.8,576.0
8229,8230,2022-08-31,Second Class,Home Office,United States,Troy,New York,12180,East,Technology,Accessories,TEC-AC-10001109,3,1.8,88.2,7056.0
8230,8231,2022-03-16,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Art,OFF-AR-10004344,3,1.2,38.8,1552.0
8231,8232,2023-08-05,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,FUR-BO-10004695,7,63.5,1206.5,1399540.0
8232,8233,2022-03-31,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10000675,5,5.1000000000000005,164.9,26384.0
8233,8234,2022-07-11,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10002301,2,2.0,38.0,1520.0
8234,8235,2022-12-01,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Supplies,OFF-SU-10001212,2,0.0,0.0,0.0
8235,8236,2022-07-02,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Tables,FUR-TA-10001889,4,46.5,883.5,768645.0
8236,8237,2022-10-10,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,FUR-CH-10002024,5,56.0,2744.0,7134400.0
8237,8238,2023-04-20,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,OFF-ST-10000617,2,0.0,0.0,0.0
8238,8239,2022-07-15,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10000380,1,0.5,9.5,95.0
8239,8240,2023-11-17,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10003251,2,0.0,0.0,0.0
8240,8241,2023-04-30,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10000175,4,2.0,38.0,1140.0
8241,8242,2023-05-04,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004716,2,1.0,19.0,380.0
8242,8243,2023-10-04,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002842,3,18.0,342.0,106020.0
8243,8244,2022-10-14,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10003691,8,16.2,793.8,603288.0
8244,8245,2022-06-28,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10002878,3,2.7,87.3,6984.0
8245,8246,2023-04-30,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10000991,3,10.200000000000001,329.8,98940.0
8246,8247,2022-07-14,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Appliances,OFF-AP-10002439,5,2.8000000000000003,67.2,4704.0
8247,8248,2023-05-07,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Art,OFF-AR-10004602,2,0.8,39.2,1568.0
8248,8249,2023-12-30,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10001795,2,37.0,703.0,428830.0
8249,8250,2022-04-16,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10002854,2,0.4,9.6,96.0
8250,8251,2022-01-21,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10000023,2,0.0,0.0,0.0
8251,8252,2022-02-17,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10000828,5,3.6,176.4,26460.0
8252,8253,2023-07-09,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10000777,2,1.2,58.8,2940.0
8253,8254,2022-10-25,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Copiers,TEC-CO-10000971,1,15.0,285.0,79800.0
8254,8255,2022-06-16,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10003134,4,9.5,180.5,32490.0
8255,8256,2023-02-27,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10002538,8,9.6,230.4,43776.0
8256,8257,2022-08-31,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10001228,3,2.0,48.0,2400.0
8257,8258,2022-08-22,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10000397,5,8.5,161.5,25840.0
8258,8259,2022-05-02,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10004308,6,3.0,97.0,8730.0
8259,8260,2022-10-18,Same Day,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Paper,OFF-PA-10000357,9,11.1,358.9,107670.0
8260,8261,2022-02-09,Same Day,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Binders,OFF-BI-10000773,1,0.3,9.7,97.0
8261,8262,2022-09-25,Same Day,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Storage,OFF-ST-10001837,4,3.4,166.6,26656.0
8262,8263,2023-12-10,Standard Class,Home Office,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,OFF-PA-10002552,3,0.6,19.4,388.0
8263,8264,2023-02-17,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000014,4,0.4,9.6,96.0
8264,8265,2023-04-09,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10004136,3,2.4,117.6,12936.0
8265,8266,2023-10-12,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003429,7,2.0,38.0,1520.0
8266,8267,2023-10-10,Standard Class,Consumer,United States,Dover,Delaware,19901,East,Technology,Phones,TEC-PH-10000376,2,0.8,19.2,384.0
8267,8268,2023-05-05,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Tables,FUR-TA-10003469,1,2.1,67.9,4753.0
8268,8269,2023-05-05,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Supplies,OFF-SU-10004231,4,0.9,29.1,873.0
8269,8270,2022-08-22,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Technology,Phones,TEC-PH-10002584,4,80.0,1920.0,3609600.0
8270,8271,2022-06-19,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Art,OFF-AR-10003602,2,0.5,9.5,95.0
8271,8272,2023-07-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10002331,8,76.8,2483.2,5984512.0
8272,8273,2023-05-28,Standard Class,Corporate,United States,El Cajon,California,92020,West,Furniture,Chairs,FUR-CH-10001802,4,7.8,382.2,126126.0
8273,8274,2023-10-06,Second Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Art,OFF-AR-10000634,1,0.0,0.0,0.0
8274,8275,2023-04-09,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Storage,OFF-ST-10002615,7,32.7,1057.3,940997.0
8275,8276,2022-07-23,Standard Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,OFF-PA-10004040,9,1.2,38.8,1164.0
8276,8277,2022-10-07,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10003727,3,0.0,0.0,0.0
8277,8278,2023-09-07,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10002026,2,1.5,28.5,855.0
8278,8279,2022-07-27,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Storage,OFF-ST-10001496,3,12.9,417.1,150156.0
8279,8280,2022-04-03,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10003716,3,13.6,666.4,373184.0
8280,8281,2022-02-10,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,OFF-EN-10002504,3,1.4000000000000001,68.6,4116.0
8281,8282,2023-05-01,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Chairs,FUR-CH-10001270,3,6.3,203.7,34629.0
8282,8283,2022-10-03,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Technology,Machines,TEC-MA-10004241,2,12.0,588.0,311640.0
8283,8284,2022-11-22,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Office Supplies,Art,OFF-AR-10001468,2,1.8,58.2,2910.0
8284,8285,2023-07-30,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Technology,Accessories,TEC-AC-10003198,8,25.6,614.4,356352.0
8285,8286,2023-07-05,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,FUR-FU-10003039,3,2.5,47.5,2375.0
8286,8287,2022-01-04,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Paper,OFF-PA-10000295,6,0.9,29.1,873.0
8287,8288,2022-03-27,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Art,OFF-AR-10004344,5,1.0,49.0,1960.0
8288,8289,2023-03-02,Standard Class,Home Office,United States,Miami,Florida,33180,South,Technology,Accessories,TEC-AC-10002473,7,8.0,152.0,21280.0
8289,8290,2022-07-25,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Appliances,OFF-AP-10002403,6,10.5,199.5,35910.0
8290,8291,2022-10-03,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Supplies,OFF-SU-10000432,2,0.4,9.6,96.0
8291,8292,2023-01-27,Standard Class,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Labels,OFF-LA-10000443,1,0.0,0.0,0.0
8292,8293,2023-12-14,Standard Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Binders,OFF-BI-10003166,3,0.3,9.7,97.0
8293,8294,2022-03-17,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10002393,4,0.6,19.4,388.0
8294,8295,2023-02-04,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10001809,2,9.0,291.0,69840.0
8295,8296,2022-04-02,Standard Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Envelopes,OFF-EN-10002600,9,1.2,28.8,576.0
8296,8297,2022-10-27,Standard Class,Corporate,United States,Arlington,Virginia,22204,South,Technology,Accessories,TEC-AC-10000109,2,3.3000000000000003,106.7,10670.0
8297,8298,2022-09-04,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Furnishings,FUR-FU-10003829,2,0.0,0.0,0.0
8298,8299,2023-11-18,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10003223,3,0.4,9.6,96.0
8299,8300,2022-05-25,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Art,OFF-AR-10001770,3,0.3,9.7,97.0
8300,8301,2022-04-29,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Envelopes,OFF-EN-10003296,2,3.6,176.4,26460.0
8301,8302,2023-02-25,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10003870,5,33.0,1617.0,2344650.0
8302,8303,2023-11-20,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10000665,3,14.4,345.6,110592.0
8303,8304,2023-04-17,Second Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10003092,2,1.4000000000000001,68.6,4802.0
8304,8305,2022-10-09,Standard Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Tables,FUR-TA-10001086,4,14.700000000000001,475.3,218638.0
8305,8306,2022-04-10,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Paper,OFF-PA-10001870,5,1.2,28.8,576.0
8306,8307,2022-10-04,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10003305,7,0.8,39.2,1568.0
8307,8308,2022-10-28,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10003007,2,2.4,77.6,6208.0
8308,8309,2022-05-30,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10001419,9,0.8,39.2,1176.0
8309,8310,2023-06-21,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Storage,OFF-ST-10003692,3,7.0,133.0,15960.0
8310,8311,2022-07-12,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Tables,FUR-TA-10001866,3,15.200000000000001,364.8,120384.0
8311,8312,2022-12-09,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10002157,4,2.4,57.6,2880.0
8312,8313,2022-08-01,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Technology,Phones,TEC-PH-10001459,7,88.2,2851.8,7300608.0
8313,8314,2022-05-26,Standard Class,Home Office,United States,League City,Texas,77573,Central,Furniture,Chairs,FUR-CH-10002126,3,15.3,494.7,227562.0
8314,8315,2022-02-19,Standard Class,Home Office,United States,League City,Texas,77573,Central,Office Supplies,Fasteners,OFF-FA-10001561,2,0.0,0.0,0.0
8315,8316,2022-05-05,Standard Class,Home Office,United States,League City,Texas,77573,Central,Office Supplies,Art,OFF-AR-10003158,7,0.8,19.2,384.0
8316,8317,2023-01-22,Standard Class,Home Office,United States,League City,Texas,77573,Central,Office Supplies,Paper,OFF-PA-10001804,3,0.8,19.2,384.0
8317,8318,2023-04-28,Standard Class,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,OFF-AR-10000422,1,0.0,0.0,0.0
8318,8319,2023-10-10,Standard Class,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,OFF-AR-10000127,8,0.6,19.4,388.0
8319,8320,2022-04-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10004634,1,0.5,9.5,95.0
8320,8321,2022-03-15,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Art,OFF-AR-10003582,2,1.0,49.0,1960.0
8321,8322,2022-02-07,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10002026,2,0.4,19.6,392.0
8322,8323,2022-11-10,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10000595,2,0.5,9.5,95.0
8323,8324,2022-10-29,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10001509,5,0.8,39.2,1176.0
8324,8325,2023-02-21,First Class,Home Office,United States,Hialeah,Florida,33012,South,Office Supplies,Storage,OFF-ST-10001321,5,1.2,58.8,2940.0
8325,8326,2023-05-08,First Class,Home Office,United States,Hialeah,Florida,33012,South,Technology,Phones,TEC-PH-10001750,3,4.8,155.2,20176.0
8326,8327,2023-04-30,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,OFF-BI-10001890,4,0.0,0.0,0.0
8327,8328,2022-09-17,Second Class,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,OFF-BI-10004224,7,4.5,85.5,6840.0
8328,8329,2022-11-27,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10001357,3,7.0,133.0,15960.0
8329,8330,2023-09-23,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10004888,1,0.3,9.7,97.0
8330,8331,2023-11-12,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10002370,4,0.2,9.8,98.0
8331,8332,2022-09-07,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Office Supplies,Storage,OFF-ST-10004634,1,0.2,9.8,98.0
8332,8333,2022-08-27,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Furniture,Chairs,FUR-CH-10002647,5,17.5,332.5,109725.0
8333,8334,2022-10-29,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Office Supplies,Paper,OFF-PA-10001801,3,0.4,19.6,392.0
8334,8335,2023-03-19,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Office Supplies,Binders,OFF-BI-10004632,4,1.5,48.5,1940.0
8335,8336,2023-05-15,Second Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10002082,9,9.0,291.0,69840.0
8336,8337,2023-12-18,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,OFF-AR-10003986,2,0.3,9.7,97.0
